time, left_gate_raw, right_gate_raw7289,203,164
7339,204,164
7389,203,164
7439,204,164
7489,203,164
7539,203,164
7589,203,164
7639,204,164
7689,203,164
7739,203,164
7789,203,164
7839,203,164
7889,203,164
7939,203,164
7989,203,164
8039,203,164
8089,203,164
8139,203,164
8189,203,164
8244,204,164
8289,203,164
8339,203,164
8389,203,164
8439,203,164
8489,203,164
8539,203,164
8589,203,164
8639,203,164
8689,203,164
8739,203,164
8789,203,164
8839,203,164
8889,203,164
8939,203,164
8989,203,164
9039,203,164
9089,203,164
9139,203,164
9189,203,164
9239,203,164
9289,203,164
9339,203,164
9389,203,164
9439,203,164
9489,203,164
9539,203,164
9589,203,164
9639,203,164
9689,203,164
9739,203,164
9789,203,164
9839,203,164
9889,204,164
9939,203,164
9989,203,164
10039,203,164
10089,203,164
10139,203,164
10189,203,164
10239,203,164
10294,203,164
10339,203,164
10389,203,164
10439,203,164
10489,204,164
10539,203,164
10589,204,164
10639,203,164
10689,203,164
10739,203,164
10789,204,164
10839,203,164
10889,204,164
10939,203,164
10989,203,164
11039,203,164
11089,203,164
11139,203,164
11189,203,164
11239,203,164
11289,203,164
11339,203,164
11389,203,164
11439,203,164
11489,203,164
11539,203,164
11589,203,164
11639,203,164
11689,203,164
11739,203,164
11789,203,164
11839,203,164
11889,203,164
11939,203,164
11989,203,164
12039,203,164
12089,203,164
12139,203,164
12189,203,164
12239,203,164
12289,203,164
12344,203,164
12389,203,164
12439,203,164
12489,203,164
12539,203,164
12589,203,164
12639,203,164
12689,203,164
12739,203,164
12789,203,164
12839,203,164
12889,203,164
12939,203,164
12989,203,164
13039,203,164
13089,203,164
13139,203,164
13189,203,164
13239,203,164
13289,203,164
13339,203,164
13389,203,164
13439,203,164
13489,203,164
13539,203,164
13589,203,164
13639,203,164
13689,203,163
13739,203,164
13789,203,164
13839,204,164
13889,203,164
13939,203,164
13989,203,164
14039,203,164
14089,203,164
14139,204,164
14189,203,164
14239,204,164
14289,203,164
14339,204,164
14394,203,164
14439,204,164
14489,203,163
14539,204,164
14589,203,164
14639,204,164
14689,203,163
14739,204,164
14789,203,164
14839,204,164
14889,203,163
14939,204,164
14989,203,163
15039,204,164
15089,203,163
15139,203,164
15189,203,163
15239,203,164
15289,203,163
15339,203,164
15389,203,163
15439,203,164
15489,203,163
15539,203,164
15589,203,163
15639,203,164
15689,203,164
15739,203,164
15789,203,164
15839,203,164
15889,203,164
15939,203,164
15989,203,164
16039,203,164
16089,203,164
16139,203,164
16189,203,164
16239,203,164
16289,203,164
16339,203,164
16389,203,164
16444,204,164
16489,203,164
16539,203,164
16589,203,164
16639,203,164
16689,203,164
16739,203,164
16789,203,164
16839,203,164
16889,203,164
16939,203,164
16989,204,164
17039,203,164
17089,203,164
17139,203,164
17189,204,164
17239,204,164
17289,204,164
17339,204,164
17389,204,164
17439,204,164
17489,204,164
17539,204,164
17589,204,164
17639,204,164
17689,204,164
17739,203,164
17789,204,164
17839,204,164
17889,204,164
17939,204,164
17989,204,164
18039,204,164
18089,204,164
18139,204,164
18189,204,164
18239,204,164
18289,204,164
18339,204,164
18389,204,164
18439,204,164
18494,204,164
18539,204,164
18589,204,164
18639,204,164
18689,204,164
18739,204,164
18789,204,164
18839,204,164
18889,204,164
18939,204,164
18989,204,164
19039,204,164
19089,204,164
19139,204,164
19189,204,164
19239,204,164
19289,204,164
19339,204,164
19389,204,164
19439,204,164
19489,204,164
19539,204,164
19589,204,164
19639,204,164
19689,204,164
19739,204,164
19789,204,164
19839,204,164
19889,204,164
19939,204,164
19989,204,164
20039,204,164
20089,204,164
20139,204,164
20189,204,164
20239,204,164
20289,204,164
20339,204,164
20389,204,164
20439,205,164
20489,204,164
20544,204,164
20589,204,164
20639,205,164
20689,204,164
20739,205,164
20789,204,164
20839,205,164
20889,205,164
20939,205,164
20989,205,164
21039,205,164
21089,205,164
21139,205,164
21189,205,164
21239,205,164
21289,205,164
21339,205,164
21389,205,164
21439,205,164
21489,205,164
21539,205,164
21589,205,164
21639,205,164
21689,205,164
21739,205,164
21789,205,164
21839,205,164
21889,205,164
21939,205,164
21989,205,164
22039,205,164
22089,205,164
22139,205,164
22189,205,164
22239,205,164
22289,205,164
22339,205,164
22389,205,164
22439,205,164
22489,205,164
22539,206,164
22594,205,164
22639,205,164
22689,205,164
22739,205,164
22789,205,164
22839,205,164
22889,205,163
22939,206,164
22989,205,164
23039,205,164
23089,205,164
23139,206,164
23189,205,164
23239,206,164
23289,205,164
23339,206,164
23389,205,164
23439,206,164
23489,206,164
23539,206,164
23589,205,164
23639,206,164
23689,206,163
23739,206,163
23789,206,163
23839,207,163
23889,206,163
23939,206,163
23989,206,163
24039,207,164
24089,206,163
24139,206,164
24189,206,163
24239,206,164
24289,206,164
24339,206,164
24389,207,164
24439,206,164
24489,206,164
24539,206,164
24589,206,164
24644,206,164
24689,206,165
24739,206,165
24789,206,165
24839,206,165
24889,205,165
24939,205,165
24989,205,166
25039,205,166
25089,205,166
25139,204,166
25189,204,166
25239,204,166
25289,203,166
25339,202,168
25389,204,170
25439,205,168
25489,206,166
25539,206,165
25589,206,164
25639,206,164
25689,208,164
25739,209,164
25789,207,164
25839,205,164
25889,204,164
25939,203,164
25989,204,164
26039,203,164
26089,204,164
26139,203,164
26189,204,164
26239,203,164
26289,204,164
26339,203,164
26389,204,164
26439,203,164
26489,204,164
26539,203,164
26589,204,164
26639,203,164
26694,204,164
26739,203,164
26789,204,164
26839,204,164
26889,204,164
26939,204,164
26989,204,164
27039,204,164
27089,203,165
27139,204,165
27189,204,165
27239,204,165
27289,204,165
27339,204,165
27389,204,165
27439,204,165
27489,204,166
27539,204,166
27589,204,167
27639,205,167
27689,204,167
27739,205,167
27789,204,167
27839,205,167
27889,205,167
27939,205,167
27989,205,167
28039,205,167
28089,204,167
28139,204,165
28189,203,164
28239,204,164
28289,203,164
28339,203,164
28389,203,164
28439,203,164
28489,203,164
28539,203,164
28589,203,164
28639,203,164
28689,203,164
28744,203,164
28789,203,164
28839,203,164
28889,203,164
28939,203,164
28989,203,164
29039,203,164
29089,203,164
29139,203,164
29189,203,164
29239,204,164
29289,203,164
29339,204,164
29389,203,164
29439,204,164
29489,203,164
29539,204,165
29589,203,164
29639,204,165
29689,203,167
29739,204,167
29789,203,168
29839,204,168
29889,203,168
29939,204,169
29989,203,169
30039,204,170
30089,204,170
30139,204,171
30189,204,171
30239,204,172
30289,204,172
30339,204,172
30389,204,172
30439,204,173
30489,204,173
30539,204,173
30589,205,174
30639,204,174
30689,205,174
30739,205,174
30794,205,175
30839,204,175
30889,205,175
30939,205,175
30989,205,176
31039,205,176
31089,205,176
31139,204,176
31189,205,176
31239,205,176
31289,205,176
31339,204,173
31389,204,165
31439,203,164
31489,203,164
31539,203,164
31589,203,164
31639,203,164
31689,203,164
31739,203,164
31789,203,164
31839,203,164
31889,203,164
31939,203,164
31989,203,164
32039,203,164
32089,203,164
32139,203,164
32189,203,164
32239,203,164
32289,204,164
32339,204,164
32389,205,164
32439,207,164
32489,209,164
32539,210,164
32589,211,164
32639,211,164
32689,212,164
32739,212,164
32789,213,164
32844,213,164
32889,214,164
32939,213,163
32989,215,164
33039,214,164
33089,215,164
33139,214,163
33189,216,164
33239,215,163
33289,216,164
33339,214,163
33389,215,164
33439,213,163
33489,214,164
33539,213,163
33589,214,164
33639,214,163
33689,215,164
33739,216,163
33789,216,164
33839,214,163
33889,213,164
33939,211,163
33989,210,164
34039,207,164
34089,208,164
34139,208,164
34189,208,164
34239,210,163
34289,213,164
34339,214,164
34389,215,164
34439,215,164
34489,216,164
34539,217,164
34589,218,164
34639,218,164
34689,219,164
34739,219,164
34789,219,164
34839,220,164
34894,221,164
34939,220,164
34989,221,164
35039,221,164
35089,221,164
35139,221,164
35189,221,164
35239,221,164
35289,221,164
35339,221,164
35389,221,164
35439,221,164
35489,221,164
35539,221,164
35589,213,164
35639,204,164
35689,203,164
35739,203,164
35789,203,164
35839,203,164
35889,203,164
35939,203,164
35989,203,164
36039,203,164
36089,203,164
36139,203,164
36189,203,164
36239,203,164
36289,203,164
36339,203,164
36389,203,164
36439,203,164
36489,203,164
36539,203,164
36589,203,164
36639,203,164
36689,203,164
36739,203,164
36789,203,164
36839,203,164
36889,203,164
36944,204,164
36989,203,164
37039,204,164
37089,203,164
37139,204,164
37189,204,164
37239,204,164
37289,204,164
37339,205,164
37389,204,164
37439,205,164
37489,204,164
37539,205,164
37589,204,164
37639,205,164
37689,204,164
37739,204,164
37789,204,164
37839,204,164
37889,204,164
37939,204,164
37989,204,164
38039,205,164
38089,204,164
38139,204,164
38189,204,164
38239,205,164
38289,205,164
38339,205,164
38389,205,164
38439,206,164
38489,205,164
38539,205,164
38589,205,164
38639,206,164
38689,206,164
38739,206,164
38789,206,164
38839,206,164
38889,206,164
38939,206,164
38994,206,163
39039,206,164
39089,207,164
39139,207,163
39189,207,163
39239,207,163
39289,207,163
39339,207,164
39389,207,164
39439,207,164
39489,207,164
39539,207,164
39589,207,164
39639,207,164
39689,207,164
39739,207,164
39789,207,165
39839,207,164
39889,207,165
39939,206,164
39989,207,165
40039,206,164
40089,207,165
40139,206,164
40189,206,165
40239,206,164
40289,207,164
40339,206,164
40389,206,165
40439,206,164
40489,206,165
40539,206,164
40589,206,165
40639,205,165
40689,206,165
40739,206,164
40789,206,164
40839,206,164
40889,206,164
40939,205,164
40989,206,164
41044,205,164
41089,206,164
41139,205,164
41189,207,164
41239,205,164
41289,206,164
41339,205,164
41389,206,164
41439,205,164
41489,205,164
41539,204,164
41589,204,164
41639,203,164
41689,204,164
41739,203,164
41789,204,164
41839,203,164
41889,204,164
41939,203,164
41989,204,164
42039,203,164
42089,204,164
42139,203,164
42189,203,164
42239,203,164
42289,203,164
42339,203,164
42389,203,164
42439,203,164
42489,203,164
42539,203,164
42589,203,164
42639,203,164
42689,203,164
42739,203,164
42789,203,164
42839,203,164
42889,204,164
42939,204,164
42989,204,164
43039,204,164
43094,204,164
43139,203,164
43189,203,164
43239,204,164
43289,204,164
43339,204,164
43389,204,164
43439,203,164
43489,204,164
43539,205,164
43589,205,164
43639,205,164
43689,205,164
43739,205,164
43789,205,164
43839,205,164
43889,205,164
43939,205,164
43989,205,164
44039,205,164
44089,205,164
44139,205,164
44189,205,164
44239,206,164
44289,205,164
44339,206,164
44389,206,164
44439,206,164
44489,206,164
44539,206,164
44589,206,164
44639,206,164
44689,206,164
44739,206,164
44789,206,164
44839,206,164
44889,206,163
44939,206,163
44989,206,163
45039,206,163
45089,206,163
45144,207,163
45189,206,163
45239,207,163
45289,206,163
45339,207,164
45389,206,163
45439,207,164
45489,206,163
45539,207,164
45589,206,163
45639,207,164
45689,206,164
45739,207,164
45789,206,164
45839,207,164
45889,206,163
45939,207,164
45989,206,164
46039,206,164
46089,206,164
46139,206,164
46189,206,164
46239,205,165
46289,204,165
46339,205,166
46389,204,165
46439,205,166
46489,204,165
46539,205,166
46589,204,165
46639,204,166
46689,204,166
46739,204,166
46789,204,166
46839,204,166
46889,204,166
46939,204,166
46989,204,166
47039,204,166
47089,204,165
47139,204,165
47194,204,165
47239,204,165
47289,204,165
47339,204,166
47389,204,166
47439,205,166
47489,205,167
47539,205,167
47589,205,167
47639,205,166
47689,205,166
47739,205,166
47789,205,166
47839,205,166
47889,206,165
47939,205,165
47989,205,165
48039,205,165
48089,206,165
48139,206,166
48189,206,165
48239,207,165
48289,207,165
48339,206,164
48389,206,165
48439,206,164
48489,206,164
48539,205,164
48589,206,164
48639,205,164
48689,205,164
48739,205,164
48789,205,164
48839,205,164
48889,205,164
48939,205,164
48989,205,164
49039,204,163
49089,204,162
49139,204,160
49189,203,170
49244,199,178
49289,204,171
49339,210,164
49389,213,164
49439,206,164
49489,203,164
49539,203,164
49589,203,164
49639,203,164
49689,204,164
49739,203,164
49789,204,164
49839,203,164
49889,203,164
49939,203,164
49989,203,164
50039,203,164
50089,203,164
50139,203,164
50189,203,164
50239,203,164
50289,203,164
50339,203,164
50389,204,164
50439,203,164
50489,203,164
50539,203,164
50589,203,164
50639,203,164
50689,203,164
50739,203,164
50789,203,164
50839,203,164
50889,203,164
50939,203,164
50989,203,164
51039,203,164
51089,203,164
51139,203,164
51189,203,164
51239,203,164
51294,203,164
51339,203,164
51389,203,164
51439,203,164
51489,203,164
51539,203,164
51589,203,164
51639,203,164
51689,203,164
51739,203,164
51789,203,164
51839,203,164
51889,203,164
51939,203,164
51989,203,164
52039,203,164
52089,203,164
52139,203,164
52189,203,164
52239,203,164
52289,203,164
52339,203,164
52389,203,164
52439,203,164
52489,203,164
52539,203,164
52589,203,164
52639,203,164
52689,203,164
52739,203,164
52789,203,164
52839,203,164
52889,203,163
52939,203,164
52989,203,164
53039,203,164
53089,203,164
53139,203,164
53189,203,164
53239,203,164
53289,203,163
53344,203,164
53389,203,164
53439,203,164
53489,203,164
53539,203,164
53589,203,163
53639,203,164
53689,203,163
53739,203,164
53789,203,163
53839,203,164
53889,203,163
53939,203,164
53989,203,163
54039,203,164
54089,203,163
54139,203,164
54189,203,163
54239,203,164
54289,203,163
54339,203,164
54389,203,163
54439,203,164
54489,203,163
54539,204,164
54589,203,164
54639,204,164
54689,203,164
54739,203,164
54789,203,164
54839,204,164
54889,203,163
54939,203,164
54989,203,163
55039,204,164
55089,203,163
55139,204,164
55189,203,163
55239,204,164
55289,203,163
55339,204,164
55394,203,164
55439,203,164
55489,203,163
55539,203,164
55589,203,163
55639,204,164
55689,203,163
55739,203,164
55789,203,163
55839,203,164
55889,203,163
55939,203,164
55989,203,163
56039,203,164
56089,203,163
56139,203,164
56189,203,163
56239,203,164
56289,203,163
56339,203,164
56389,203,163
56439,203,164
56489,203,164
56539,203,164
56589,203,163
56639,203,164
56689,203,164
56739,203,164
56789,203,164
56839,203,164
56889,203,164
56939,203,164
56989,203,164
57039,203,164
57089,203,164
57139,203,164
57189,203,164
57239,203,164
57289,203,164
57339,203,164
57389,203,164
57444,204,164
57489,203,164
57539,203,164
57589,203,164
57639,203,164
57689,204,164
57739,204,164
57789,204,164
57839,204,164
57889,204,164
57939,204,164
57989,204,164
58039,204,164
58089,203,164
58139,203,164
58189,204,164
58239,203,164
58289,204,164
58339,203,164
58389,203,164
58439,203,164
58489,203,164
58539,203,164
58589,203,164
58639,203,164
58689,203,164
58739,203,164
58789,203,164
58839,203,164
58889,203,164
58939,203,164
58989,203,164
59039,203,164
59089,203,164
59139,203,164
59189,203,164
59239,203,164
59289,203,164
59339,203,164
59389,203,164
59439,203,164
59494,203,164
59539,203,164
59589,203,164
59639,203,164
59689,203,164
59739,203,164
59789,203,164
59839,203,164
59889,203,164
59939,203,164
59989,203,164
60039,203,164
60089,203,164
60139,203,164
60189,203,164
60239,203,164
60289,203,164
60339,203,164
60389,203,164
60439,203,163
60489,203,164
60539,203,164
60589,203,164
60639,203,164
60689,203,164
60739,203,164
60789,203,164
60839,203,164
60889,203,164
60939,203,164
60989,203,164
61039,203,164
61089,203,164
61139,203,164
61189,203,164
61239,203,164
61289,203,164
61339,203,164
61389,203,164
61439,203,164
61489,203,164
61544,203,164
61589,203,164
61639,203,164
61689,203,164
61739,203,164
61789,203,164
61839,203,164
61889,203,163
61939,203,164
61989,203,163
62039,203,164
62089,203,164
62139,203,164
62189,203,164
62239,203,164
62289,203,163
62339,203,164
62389,203,164
62439,203,164
62489,203,164
62539,203,164
62589,203,164
62639,203,164
62689,203,163
62739,203,164
62789,203,163
62839,204,164
62889,203,163
62939,204,164
62989,203,163
63039,204,164
63089,203,164
63139,204,164
63189,203,163
63239,204,164
63289,203,163
63339,203,164
63389,202,163
63439,203,164
63489,202,163
63539,204,164
63594,203,164
63639,204,164
63689,202,163
63739,203,164
63789,203,163
63839,203,164
63889,203,163
63939,203,164
63989,203,163
64039,203,164
64089,203,163
64139,203,164
64189,203,163
64239,203,164
64289,203,163
64339,203,164
64389,203,163
64439,203,164
64489,203,163
64539,203,164
64589,203,164
64639,203,164
64689,203,164
64739,203,164
64789,203,164
64839,203,164
64889,203,164
64939,203,164
64989,203,164
65039,203,164
65089,203,164
65139,203,164
65189,203,164
65239,203,164
65289,203,164
65339,203,164
65389,203,164
65439,203,164
65489,203,164
65539,203,164
65589,203,164
65644,204,164
65689,203,164
65739,203,164
65789,203,164
65839,203,164
65889,203,164
65939,203,164
65989,203,164
66039,203,164
66089,203,164
66139,203,164
66189,203,164
66239,203,164
66289,203,164
66339,203,164
66389,203,164
66439,203,164
66489,203,164
66539,203,164
66589,203,164
66639,203,164
66689,203,164
66739,203,164
66789,203,164
66839,203,164
66889,203,164
66939,203,164
66989,203,164
67039,203,164
67089,203,164
67139,203,164
67189,203,164
67239,203,164
67289,203,164
67339,203,164
67389,203,164
67439,203,164
67489,203,164
67539,203,164
67589,204,164
67639,203,163
67694,203,164
67739,203,163
67789,203,164
67839,203,164
67889,203,164
67939,203,164
67989,203,164
68039,203,164
68089,203,164
68139,203,164
68189,203,164
68239,203,164
68289,203,164
68339,203,164
68389,203,164
68439,203,164
68489,203,164
68539,203,163
68589,203,164
68639,203,163
68689,204,164
68739,203,163
68789,204,164
68839,203,163
68889,203,164
68939,203,163
68989,203,164
69039,203,164
69089,203,164
69139,203,164
69189,203,164
69239,203,163
69289,203,164
69339,203,164
69389,203,164
69439,203,163
69489,203,164
69539,203,164
69589,203,164
69639,203,164
69689,203,164
69744,203,164
69789,203,164
69839,203,163
69889,203,164
69939,203,164
69989,203,164
70039,203,163
70089,203,164
70139,203,164
70189,203,164
70239,203,164
70289,203,164
70339,203,164
70389,203,164
70439,203,163
70489,203,164
70539,203,163
70589,203,164
70639,203,164
70689,203,164
70739,203,163
70789,203,164
70839,203,164
70889,203,164
70939,203,164
70989,203,164
71039,203,164
71089,203,164
71139,203,164
71189,203,164
71239,203,164
71289,203,164
71339,203,164
71389,203,164
71439,203,164
71489,203,164
71539,203,164
71589,203,164
71639,203,164
71689,203,164
71739,203,164
71794,203,164
71839,203,164
71889,203,164
71939,203,164
71989,203,164
72039,203,164
72089,203,164
72139,203,164
72189,203,164
72239,203,164
72289,203,164
72339,203,164
72389,203,164
72439,203,164
72489,203,164
72539,203,164
72589,203,164
72639,203,164
72689,203,164
72739,203,164
72789,203,164
72839,203,164
72889,203,164
72939,203,164
72989,203,164
73039,203,164
73089,203,163
73139,203,164
73189,203,163
73239,203,164
73289,203,164
73339,203,164
73389,203,164
73439,204,164
73489,203,164
73539,204,164
73589,203,164
73639,203,164
73689,203,164
73739,204,164
73789,203,164
73844,203,164
73889,203,163
73939,204,164
73989,203,163
74039,204,164
